"weight"|"lat"|"lon"|"Location"|"CreatedDate"|"DueDate"|"ClosedDate"|"Priority/TYPE"                                             
1|                             29.68447110|                            -95.23576781|1717 FLAGSTONE TER 132, HOUSTON TX 77017|2016-12-18 10:16:00.000|2016-12-18 11:16:00.000|2016-12-18 16:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.07829083|                            -95.18464253|5302 CEDAR LODGE CT, HOUSTON TX 77345|2016-12-18 11:35:00.000|2016-12-18 12:35:00.000|2016-12-18 15:33:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.60574186|                            -95.48006332|6326 ANDERSON, HOUSTON TX 77085|2016-12-18 14:12:00.000|2016-12-18 15:12:00.000|2016-12-18 17:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79531632|                            -95.41966060|2057 W 14TH ST 1/2, HOUSTON TX 77008|2016-12-18 14:27:00.000|2016-12-18 15:27:00.000|2016-12-18 18:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85217247|                            -95.21237707|12426 DRIFTING WINDS, HOUSTON TX 77044|2016-12-18 15:21:00.000|2016-12-18 16:21:00.000|2016-12-18 17:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.63366260|                            -95.47502739|13015 LINDENLOCH, HOUSTON TX 77085|2016-12-18 15:40:00.000|2016-12-18 16:40:00.000|2016-12-18 17:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70184930|                            -95.31468588|3903 ERBY ST 177, HOUSTON TX 77087|2016-12-18 19:06:00.000|2016-12-18 20:06:00.000|2016-12-19 09:48:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71731518|                            -95.49068568|6200 GULFTON ST 1107, HOUSTON TX 77081|2016-12-19 09:18:00.000|2016-12-19 10:18:00.000|2016-12-19 10:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.65543354|                            -95.51492741|7806 WOLFIELD LN, HOUSTON TX 77071|2016-12-19 10:51:00.000|2016-12-20 10:51:00.000|2016-12-19 11:57:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.64261944|                            -95.54411958|9522 RAVENSWORTH DR, HOUSTON TX 77031|2016-12-19 12:59:00.000|2016-12-19 13:59:00.000|2016-12-19 15:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82246112|                            -95.27025469|6501 E HOUSTON RD 2, HOUSTON TX 77028|2016-12-19 13:32:00.000|2016-12-19 14:32:00.000|2016-12-20 11:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69973326|                            -95.58161455|7222 BANEWAY DR, HOUSTON TX 77072|2016-12-19 14:03:00.000|2016-12-19 15:03:00.000|2016-12-19 17:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87766070|                            -95.46588336|5303 LONG CREEK LN, HOUSTON TX 77088|2016-12-19 17:12:00.000|2016-12-20 17:12:00.000|2016-12-28 16:17:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.68206858|                            -95.48917852|5700 BIRDWOOD RD, HOUSTON TX 77096|2016-12-20 09:38:00.000|2016-12-21 09:38:00.000|2016-12-20 12:18:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.78274278|                            -95.47510305|910 ANTOINE DR, HOUSTON TX 77024|2016-12-20 10:34:00.000|2016-12-20 11:34:00.000|2016-12-20 14:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.91556610|                            -95.16136611|13943 ALBANY SPRINGS LN, HOUSTON TX 77044|2016-12-20 13:44:00.000|2016-12-20 14:44:00.000|2016-12-20 15:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71284117|                            -95.39197039|1513 CAMBRIDGE ST, HOUSTON TX 77030|2016-12-20 14:32:00.000|2016-12-20 15:32:00.000|2016-12-22 11:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66905235|                            -95.37084149|3502 BELLFORT ST, HOUSTON TX 77051|2016-12-21 08:06:00.000|2016-12-23 08:06:00.000|2016-12-24 07:25:49.807|INVESTIGATION / BITE FOLLOW UP / Priority 4                 
1|                             29.81448494|                            -95.34288656|6005 JENSEN DR, HOUSTON TX 77026|2017-01-13 08:16:00.000|2017-01-13 09:16:00.000|2017-01-13 12:54:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77837423|                            -95.42547425|5712 CORNISH ST, HOUSTON TX 77007|2017-01-13 08:42:00.000|2017-01-13 09:42:00.000|2017-01-13 10:11:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.57870323|                            -95.51364116|8311 RUNNING BIRD LN, HOUSTON TX 77489|2017-06-27 13:17:00.000|2017-06-27 14:17:00.000|2017-06-27 15:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77240558|                            -95.30874132|910 WOOLWORTH ST, HOUSTON TX 77020|2017-01-13 16:00:00.000|2017-01-13 17:00:00.000|2017-01-14 13:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73473730|                            -95.48819235|6111 WINSOME LN 79, HOUSTON TX 77057|2017-01-13 16:47:00.000|2017-01-13 17:47:00.000|2017-01-14 09:36:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72357048|                            -95.38275909|5402 JACKSON ST, HOUSTON TX 77004|2016-11-30 17:24:00.000|2016-11-30 18:24:00.000|2016-12-01 13:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61790308|                            -95.34380869|4614 GLENGARRY RD, HOUSTON TX 77048|2016-11-30 20:21:00.000|2016-11-30 21:21:00.000|2016-12-01 15:57:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81510616|                            -95.47902149|7835 GROW LN, HOUSTON TX 77055|2017-06-27 14:53:00.000|2017-06-27 15:53:00.000|2017-06-27 17:52:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.65795099|                            -95.46051544|4806 SANFORD RD, HOUSTON TX 77035|2017-01-10 09:45:00.000|2017-01-10 10:45:00.000|2017-01-10 13:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77847345|                            -95.22858140|11615 LAFFERTY OAKS ST, HOUSTON TX 77013|2017-03-31 11:06:00.000|2017-04-01 11:06:00.000|2017-03-31 11:07:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.85747766|                            -95.38930577|714 E WELLINGTON ST, HOUSTON TX 77076|2017-03-31 13:00:00.000|2017-03-31 14:00:00.000|2017-03-31 15:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71975413|                            -95.31741462|5725 NEWPORT ST, HOUSTON TX 77023|2017-03-31 13:04:00.000|2017-03-31 14:04:00.000|2017-03-31 14:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71004657|                            -95.49197260|6525 HILLCROFT ST 905, HOUSTON TX 77081|2017-03-31 14:53:00.000|2017-03-31 15:53:00.000|2017-04-01 08:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67542121|                            -95.48061235|5535 S BRAESWOOD BLVD, HOUSTON TX 77096|2017-03-31 15:01:00.000|2017-03-31 16:01:00.000|2017-03-31 16:46:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71373660|                            -95.48365767|6245 RENWICK 4461, HOUSTON TX 77081|2017-03-31 15:13:00.000|2017-03-31 16:13:00.000|2017-03-31 15:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70767891|                            -95.26620649|9300 LA PORTE FWY, HOUSTON TX 77017|2016-11-30 11:15:00.000|2016-11-30 12:15:00.000|2016-12-01 14:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79443284|                            -95.32295198|3809 WIPPRECHT ST 07, HOUSTON TX 77026|2016-11-02 23:11:00.000|2016-11-03 00:11:00.000|2016-11-02 23:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69612316|                            -95.50930492|7121 SHARPCREST ST, HOUSTON TX 77074|2016-11-03 07:19:00.000|2016-11-03 08:19:00.000|2016-11-03 13:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81570389|                            -95.37375251|6308 NORLAND ST, HOUSTON TX 77022|2016-12-07 12:40:00.000|2016-12-07 13:40:00.000|2016-12-07 12:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.89245670|                            -95.42764837|1611 BEAVER BEND RD, HOUSTON TX 77088|2016-12-07 13:15:00.000|2016-12-07 14:15:00.000|2016-12-08 11:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70307670|                            -95.43571359|3734 MARONEAL ST, HOUSTON TX 77025|2016-12-07 19:07:00.000|2016-12-07 20:07:00.000|2016-12-08 14:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72339330|                            -95.47324281|5401 CHIMNEY ROCK RD 807, HOUSTON TX 77081|2016-12-08 07:50:00.000|2016-12-08 08:50:00.000|2016-12-08 12:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61293509|                            -95.48731353|6801 LOMA VISTA ST, HOUSTON TX 77085|2016-12-08 08:04:00.000|2016-12-08 09:04:00.000|2016-12-08 10:16:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.63165924|                            -95.34685129|5138 BUNGALOW LN, HOUSTON TX 77048|2016-12-08 12:30:00.000|2016-12-08 13:30:00.000|2016-12-08 17:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84688482|                            -95.40093386|209 W HAMILTON ST, HOUSTON TX 77076|2016-12-08 14:55:00.000|2016-12-08 15:55:00.000|2016-12-09 09:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83856406|                            -95.36087826|8622 IRVINGTON BLVD, HOUSTON TX 77022|2016-12-08 15:14:00.000|2016-12-08 16:14:00.000|2016-12-08 18:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74963542|                            -95.59392755|12026 NOVA DR, HOUSTON TX 77077|2016-12-09 07:30:00.000|2016-12-10 07:30:00.000|2016-12-09 09:16:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             30.06377469|                            -95.19693968|2919 VALLEY ROSE DR, HOUSTON TX 77339|2016-12-09 07:43:00.000|2016-12-09 08:43:00.000|2016-12-09 15:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85142950|                            -95.37226516|9903 BAUMAN RD, HOUSTON TX 77076|2016-12-09 11:44:00.000|2016-12-09 12:44:00.000|2016-12-09 14:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69592957|                            -95.28458246|7313 GULF FWY 402, HOUSTON TX 77017|2016-12-10 07:56:00.000|2016-12-10 08:56:00.000|2016-12-10 09:49:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77649005|                            -95.41096395|1801 N DURHAM DR 1, HOUSTON TX 77007|2016-12-10 09:14:00.000|2016-12-10 10:14:00.000|2016-12-10 13:09:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79942675|                            -95.43431609|1700 SEASPRAY CT, HOUSTON TX 77008|2016-12-10 11:34:00.000|2016-12-10 12:34:00.000|2016-12-10 15:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69305816|                            -95.33460774|5322 KEYSTONE, HOUSTON TX 77021|2016-12-10 15:43:00.000|2016-12-10 16:43:00.000|2016-12-10 18:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73900220|                            -95.52928713|4 WEST SHADY LN, HOUSTON TX 77063|2016-12-11 10:00:00.000|2016-12-11 11:00:00.000|2016-12-11 11:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.95110082|                            -95.40265006|501 GREENS RD 1409, HOUSTON TX 77060|2016-12-11 14:30:00.000|2016-12-11 15:30:00.000|2016-12-11 18:18:00.000|INVESTIGATION / BITE / Priority 1                           
